cpse_id,material_code,material_description,material_long_text,material_group_code,material_group_description,uom,manufacturer,plant_or_location,unit_price,currency,source_system,created_date,_true_material_id,_variant_style
CPCL,CPC-SEA-706483,O-RING SEAL EPDM DN125 ISO 3069,,SEL-110,Mechanical Seals,EA,,Nagapattinam,5584.0,INR,CUSTOM_ERP,2018-03-10,MAT_05574,standard_included
SAIL,STL-FLA-702391,SOCKET WELD FLANGE ASTM A350 LF2 NOMINAL BORE 40 CLASS 600 ASME B16.47,Application: industrial service. Material: ASTM A350 LF2. Size: 40 mm. Pressure class: 600. Standard: ASME B16.47. Manufacturer: Metalfar.,FLG-30,Pipe Flanges & Fittings,PCS,Metalfar,Durgapur,26117.32,INR,LEGACY_ERP,2019-09-25,MAT_01482,verbose
CPCL,CPC-ELE-708293,TERMINAL BLOCK THERMOPLASTIC DN63 CL415V IEC 60898 MFR L&T,Application: industrial service. Material: Thermoplastic. Size: 63 mm. Pressure class: 415V. Standard: IEC 60898. Manufacturer: L&T.,ELC-130,Electrical Switchgear & Components,NOS,L&T,Manali,79107.95,INR,SAP_S4,2018-12-04,MAT_07384,vendor_included
ONGC,OGC-BEA-701737,NU200 ANULAR CONTACT BEARING BORE 40MM ISO 15,Application: industrial service. Material: Bearing Steel. Size: 40 mm. Standard: ISO 15. Manufacturer: FAG.,BRG-40,Rotating Equipment Bearings,NOS,FAG,Mumbai Offshore,598.7,INR,SAP_MM,2019-03-07,MAT_00828,typo_injected
IOCL,IOC-VAL-702213,GATE VALVE SS316,Application: industrial service. Material: SS316. Size: 80 mm. Pressure class: 300. Standard: API 598. Manufacturer: Kirloskar.,VLV-10,Flow Control Valves,EA,Kirloskar,Gujarat,246769.92,INR,CUSTOM_ERP,2019-04-18,MAT_01304,partial_description
IOCL,IOC-BEA-709130,6000 SPHERICAL ROLLER BEARING BORE 80MM,Application: industrial service. Material: Chrome Steel. Size: 80 mm. Standard: ISO 199. ,BRG-40,Rotating Equipment Bearings,NOS,NBC,Panipat,58119.09,INR,LEGACY_ERP,2017-04-26,MAT_08221,missing_spec
SAIL,STL-PUM-700479,AC INDUCTION MOTOR 11KW 2900RPM FRAME 180 IS 12615,,PMP-60,Pumps & Pump Spares,SET,KSB,Bokaro,528128.7,INR,SAP_ECC,2021-12-10,MAT_00372,noisy_erp
IOCL,IOC-PUM-703879,"CENTRIFUGAL PUMP CAST IRON 4"" API 674",,PMP-60,Pumps & Pump Spares,SET,Kirloskar Brothers,Panipat,933214.54,INR,SAP_ECC,2018-08-10,MAT_02970,unit_variation
SAIL,STL-PUM-701967,SLURRY PUMP CAST STEEL DN40 API 674,Application: industrial service. Material: Cast Steel. Size: 40 mm. Standard: API 674. ,PMP-60,Pumps & Pump Spares,SET,KSB,Bokaro,14648.87,INR,LEGACY_ERP,2024-12-03,MAT_01058,abbreviated
ONGC,OGC-ALT-002876,DI BUTTERFLY VLV CL 300 BS 5351 80MM,Application: industrial service. Material: DI. Size: 80 mm. Pressure class: 300. Standard: BS 5351. Manufacturer: Forbes Marshall.,VLV-10,Flow Control Valves,PCS,Forbes Marshall,Hazira,164749.92,INR,LEGACY_ERP,2016-05-16,MAT_00421,abbreviated
IOCL,IOC-PIP-00181,SS304 PIPE 25MM SCH 160 ASTM A312 MFR WELSPUN,Application: industrial service. Material: SS304. Size: 25 mm. Standard: ASTM A312. Manufacturer: Welspun. Schedule: 160.,PIP-20,Piping Materials,MTR,,Paradip,2851.91,INR,LEGACY_ERP,2022-03-19,MAT_00181,vendor_included
CPCL,CPC-MOT-700850,XLPE ARMOURED CABLE 1C 185 SQMM COPPER IS 7098,Application: industrial service. Material: Aluminium Wound. Size: 100 mm. Standard: IS 12615. Manufacturer: ABB.,MTR-70,Electrical Motors,SET,ABB,Chennai Refinery,15400.68,INR,SAP_S4,2018-08-02,MAT_00386,abbreviated
SAIL,STL-FIL-707729,PROCESS FILTER CARBON STEEL DN10 ISO 16889 MFR HYDAC,Application: industrial service. Material: Carbon Steel. Size: 10 mm. Standard: ISO 16889. ,FLT-100,Filtration Materials,NOS,Hydac,Durgapur,3623.83,INR,SAP_MM,2021-10-25,MAT_06820,vendor_included
IOCL,IOC-PIP-709082,ASTM  A106  GR.B  SEAMLESS  PIPE  200NB  SCH  80  API  5L,Application: industrial service. Material: ASTM A106 GR.B. Size: 200 mm. Standard: API 5L. ,PIP-20,Piping Materials,M,APL Apollo,Panipat,8391.05,INR,CUSTOM_ERP,2022-02-12,MAT_08173,noisy_erp
SAIL,STL-GAS-708844,RING TYPE JOINT GASKET DN250 CL600 ASME B16.21,Application: industrial service. Material: SS316/Graphite. Size: 250 mm. Pressure class: 600. Standard: ASME B16.21. Manufacturer: James Walker.,GSK-50,Sealing & Gasket Materials,PCS,James Walker,Bokaro,7644.46,INR,CUSTOM_ERP,2018-07-08,MAT_07935,missing_spec
IOCL,IOCFAS00274,HEX HEAD BOLT SS304 IS 1363,,FST-90,Fasteners,PCS,Sundram Fasteners,Gujarat,668.07,INR,SAP_MM,2018-10-15,MAT_00274,missing_spec
NTPC,NTP-PIP-00325,CS  PIPE  50MM  SCH  80  IS  1239,Application: industrial service. Material: CS. Size: 50 mm. Standard: IS 1239. Manufacturer: Ratnamani Metals. Schedule: 80.,PIP-20,Piping Materials,MTR,Ratnamani Metals,Vijayawada,245.16,INR,SAP_ECC,2022-10-10,MAT_00325,noisy_erp
CPCL,CPC-VAL-701604,PLUG VALVE SS304 DN15 CL900 API 598,Application: industrial service. Material: SS304. Size: 15 mm. Pressure class: 900. Standard: API 598. ,VLV-10,Flow Control Valves,EA,Audco India,Manali,,,SAP_S4,2020-08-31,MAT_00695,standard_included
CPCL,CPC-ALT-005452,6300  TAPER  ROLLER  BRG  35MM *,,BRG-40,Rotating Equipment Bearings,PCS,,Ennore,7349.43,INR,SAP_S4,2025-01-29,MAT_00555,noisy_erp
SAIL,STL-ALT-004363,HEX HEAD BOLT SS304 IS 1363,,FST-90,Fasteners,EA,LPS Bossard,Bhilai,,,SAP_ECC,2020-04-22,MAT_00012,abbreviated
SAIL,STL-FLA-00061,BLIND FLANGE SS304 25MM CLASS 300 ASME B16.5,Application: industrial service. Material: SS304. Size: 25 mm. Pressure class: 300. Standard: ASME B16.5.,FLG-30,Pipe Flanges & Fittings,NOS,Viraj Profiles,Bokaro,25823.39,INR,CUSTOM_ERP,2016-11-12,MAT_00061,standard_included
SAIL,STL-FLA-700147,XLPE ARMOURED CABLE 3C 6 SQMM COPPER IS 7098,,FLG-30,Pipe Flanges & Fittings,EA,Metalfar,Durgapur,46980.19,INR,SAP_S4,2016-04-27,MAT_00266,noisy_erp
ONGC,OGC-PIP-708833,API 5L GR.B PROCESS PIPE 40NB ASTM A106,Application: industrial service. Material: API 5L GR.B. Size: 40 mm. Standard: ASTM A106. ,PIP-20,Piping Materials,MTR,Ratnamani Metals,Hazira,2685.76,INR,SAP_MM,2019-12-04,MAT_07924,missing_spec
ONGC,OGC-MOT-710484,TEFC MTOOR ALUMINIUM WOUND 15KW 2900RPM FRAME 225 IEC 60034,,MTR-70,Electrical Motors,EA,BHEL,Uran,457734.52,INR,SAP_S4,2022-10-04,MAT_09575,typo_injected
NTPC,NTP-ALT-004308,GLOBE V/V SS316 40MM CL 600 ASME B16.34,Application: industrial service. Material: SS316. Size: 40 mm. Pressure class: 600. Standard: ASME B16.34. Manufacturer: L&T Valves.,VLV-10,Flow Control Valves,PCS,,Vijayawada,76976.81,INR,SAP_S4,2018-10-31,MAT_00580,abbreviation_variation
IOCL,IOC-CAB-00015,XLPE / ARMOURED CABLE 3C 120 SQMM COPPER IS 7098,Application: industrial service. Material: Copper. Size: 120 mm. Standard: IS 7098. Cores: 3.,CBL-80,Electrical Cables,M,KEI,Paradip,188.35,INR,LEGACY_ERP,2021-12-31,MAT_00015,mixed_format
NTPC,NTP-VAL-703651,PLUG VALVE SS304 DN15 CL150 ASME B16.34,Application: industrial service. Material: SS304. Size: 15 mm. Pressure class: 150. Standard: ASME B16.34. Manufacturer: L&T Valves.,VLV-10,Flow Control Valves,EA,,Dadri,173366.23,INR,SAP_ECC,2016-08-01,MAT_02742,standard_included
NTPC,NTP-ALT-004484,OIL SEAL,,SEL-110,Mechanical Seals,PCS,SKF,Vijayawada,11535.35,INR,CUSTOM_ERP,2017-05-23,MAT_00489,missing_spec
IOCL,IOC-GAS-706467,SPIRAL WOUND GASKET SS304/GRAPHITE DN80 CL600 API 6A,,GSK-50,Sealing & Gasket Materials,EA,John Crane,Paradip,6683.46,INR,CUSTOM_ERP,2017-10-23,MAT_05558,abbreviated
CPCL,CPC-CAB-703767,POWER CABLE 1C,Application: industrial service. Material: Copper. Size: 1.5 mm. Standard: IEC 60502. Manufacturer: KEI.,CBL-80,Electrical Cables,M,KEI,Nagapattinam,288.11,INR,CUSTOM_ERP,2017-06-27,MAT_02858,partial_description
SAIL,STL-FAS-707796,HEX HEAD BOLT SS316 M24 X 40MM IS 1364,,FST-90,Fasteners,PCS,TVS,Rourkela,149.87,INR,SAP_ECC,2017-03-08,MAT_06887,typo_injected
NTPC,NTP-FLA-708542,SLIP ON FLANNGE SS304 DN300 CL900 ASME B16.5,Application: industrial service. Material: SS304. Size: 300 mm. Pressure class: 900. Standard: ASME B16.5. Manufacturer: Jindal.,FLG-30,Pipe Flanges & Fittings,NOS,Jindal,Korba,38767.25,INR,SAP_MM,2023-08-20,MAT_07633,typo_injected
ONGC,OGC-ALT-005087,BALL VLV SS316 40MM CLASS 150 ASME B16.34,,VLV-10,Flow Control Valves,NOS,,Hazira,198389.53,INR,LEGACY_ERP,2016-08-17,MAT_00033,abbreviated
NTPC,NTP-ALT-005295,"SS3304 PIPE 0.5"" SCH 80 ASTM A106",Application: industrial service. Material: SS304. Size: 15 mm. Standard: ASTM A106. Manufacturer: Welspun. Schedule: 80.,PIP-20,Piping Materials,RM,,Dadri,3784.25,INR,CUSTOM_ERP,2021-04-24,MAT_00107,typo_injected
SAIL,STL-FAS-705367,HEX HEAD BOLT SS316 M12 X 40MM IS 1364,,FST-90,Fasteners,PCS,Unbrako,Durgapur,1083.7,INR,CUSTOM_ERP,2021-03-29,MAT_04458,standard_included
SAIL,STL-INS-704316,FLOW TRANSMITTER SS316 DN200 IEC 61508,Application: industrial service. Material: SS316. Size: 200 mm. Standard: IEC 61508. Manufacturer: ABB.,INS-120,Instrumentation,EA,ABB,Bhilai,146600.82,INR,SAP_S4,2020-03-12,MAT_03407,abbreviated
ONGC,OGC-SEA-700566,"CS / PIPE 4"" SCH 80 ASTM A312",Application: industrial service. Material: PTFE. Size: 50 mm. Standard: ISO 6194. Manufacturer: SKF.,SEL-110,Mechanical Seals,NOS,SKF,Uran,10188.65,INR,SAP_ECC,2017-07-29,MAT_00230,mixed_format
SAIL,STL-PUM-700598,15MM SCH 10S SS316 IS PIPE 1239,Application: industrial service. Material: Cast Steel. Size: 150 mm. Standard: API 610. Manufacturer: Kirloskar Brothers.,PMP-60,Pumps & Pump Spares,SET,Kirloskar Brothers,Bokaro,141948.97,INR,SAP_MM,2018-01-19,MAT_00127,reordered
ONGC,OGC-VAL-00479,BALL VLV DI 100NB CL300 API 6D,Application: industrial service. Material: DI. Size: 100 mm. Pressure class: 300. Standard: API 6D. Manufacturer: L&T Valves.,VLV-10,Flow Control Valves,NOS,,Ahmedabad,92636.55,INR,LEGACY_ERP,2022-02-20,MAT_00479,abbreviated
SAIL,STL-VAL-702235,GLOBE VALVE WC6 CL600 BS 5351,Application: industrial service. Material: WC6. Size: 300 mm. Pressure class: 600. Standard: BS 5351. Manufacturer: Forbes Marshall.,VLV-10,Flow Control Valves,PCS,Forbes Marshall,Rourkela,298600.48,INR,SAP_MM,2017-03-31,MAT_01326,missing_spec
ONGC,OGC-BEA-709555,6300  ANGULAR  CONTACT  BEARING  BORE  80MM  ISO  199 ITEM,Application: industrial service. Material: Chrome Steel. Size: 80 mm. Standard: ISO 199. ,BRG-40,Rotating Equipment Bearings,PCS,,Ahmedabad,15100.0,INR,SAP_ECC,2018-07-27,MAT_08646,noisy_erp
NTPC,NTP-FLA-706206,LAP JOINT FLANGE SS304 DN40 CL900 ASME B16.5,Application: industrial service. Material: SS304. Size: 40 mm. Pressure class: 900. Standard: ASME B16.5. Manufacturer: Metalfar.,FLG-30,Pipe Flanges & Fittings,EA,Metalfar,Dadri,37174.84,INR,SAP_ECC,2022-08-24,MAT_05297,abbreviation_variation
ONGC,OGC-ALT-004874,PTFE / GASKET GRAPHITE/PTFE 40MM CL 300 ASME B16.20,,GSK-50,Sealing & Gasket Materials,PCS,James Walker,Uran,6007.76,INR,CUSTOM_ERP,2020-03-11,MAT_00438,abbreviation_variation
IOCL,IOC-FIL-709267,AIR FILTER SS316 DN10 API 614,Application: industrial service. Material: SS316. Size: 10 mm. Standard: API 614. Manufacturer: Pall.,FLT-100,Filtration Materials,NOS,Pall,Panipat,9232.98,INR,LEGACY_ERP,2025-04-18,MAT_08358,abbreviation_variation
CPCL,CPC-PIP-702735,API 5L GR.B PROCESS PIPE 200NB SCH 160 IS 1239 MFR RATNAMANI METALS,Application: industrial service. Material: API 5L GR.B. Size: 200 mm. Standard: IS 1239. Manufacturer: Ratnamani Metals.,PIP-20,Piping Materials,RM,Ratnamani Metals,Nagapattinam,5308.1,INR,SAP_S4,2020-05-02,MAT_01826,vendor_included
CPCL,CPC-FAS-00261,HEX HEAD BOLT SS304 M10 X 50MM IS 1363,Application: industrial service. Material: SS304. Size: 10 mm. Standard: IS 1363. Manufacturer: Precision Fasteners. Length Mm: 50.,FST-90,Fasteners,NOS,Precision Fasteners,Ennore,158.04,INR,SAP_ECC,2024-08-24,MAT_00261,unit_variation
NTPC,NTP-VAL-704275,PLUG VALVE DI DN50 CL600 API 598,Application: industrial service. Material: DI. Size: 50 mm. Pressure class: 600. Standard: API 598. Manufacturer: Audco India.,VLV-10,Flow Control Valves,NOS,Audco India,Dadri,74012.4,INR,SAP_MM,2025-08-16,MAT_03366,abbreviation_variation
SAIL,STL-PUM-702260,GEAR PUMP CAST STEEL NOMINAL BORE 25 API 610,Application: industrial service. Material: Cast Steel. Size: 25 mm. Standard: API 610. Manufacturer: Sulzer.,PMP-60,Pumps & Pump Spares,NOS,Sulzer,Rourkela,712080.76,INR,SAP_ECC,2025-01-08,MAT_01351,verbose
CPCL,CPC-ALT-004568,SS316 PIPE 25MM SCH 10S ASTM,Application: industrial service. Material: SS316. Size: 25 mm. Standard: ASTM A312. Manufacturer: APL Apollo. Schedule: 10S.,PIP-20,Piping Materials,M,,,6161.35,INR,SAP_MM,2016-01-01,MAT_00256,missing_spec
ONGC,OGC-PIP-00169,"SS316  PIPE  1""  SCH  160  ASTM  A312",Application: industrial service. Material: SS316. Size: 25 mm. Standard: ASTM A312. Schedule: 160.,PIP-20,Piping Materials,RM,APL Apollo,,2058.98,INR,SAP_ECC,2024-04-16,MAT_00169,noisy_erp
ONGC,OGC-CAB-00321,XLPE ARMOURED CABLE 2C 35 SQMM COPPER IS 7098,Application: industrial service. Material: Copper. Size: 35 mm. Standard: IS 7098. Manufacturer: Finolex. Cores: 2.,CBL-80,Electrical Cables,RM,Finolex,Hazira,652.92,INR,SAP_S4,2024-07-26,MAT_00321,abbreviation_variation
ONGC,OGC-FIL-706813,AIR FILTER CARBON STEEL NOMINAL BORE 10 ASME B16.34,Application: industrial service. Material: Carbon Steel. Size: 10 mm. Standard: ASME B16.34. Manufacturer: Pall.,FLT-100,Filtration Materials,EA,Pall,Hazira,18482.45,INR,SAP_MM,2026-02-09,MAT_05904,verbose
NTPC,NTP-ALT-003859,PIPE SS304 DN150 SCHEDULE 40 API 5L,Application: industrial service. Material: SS304. Size: 150 mm. Standard: API 5L. Manufacturer: Ratnamani Metals. Schedule: 40.,PIP-20,Piping Materials,M,Ratnamani Metals,Korba,6196.39,INR,SAP_MM,2018-03-10,MAT_00290,mixed_format
CPCL,CPC-SEA-708112,PACKING SEAL PTFE DN100 ASME B16.20,Application: industrial service. Material: PTFE. Size: 100 mm. Standard: ASME B16.20. Manufacturer: Hallite.,SEL-110,Mechanical Seals,EA,Hallite,Chennai Refinery,14300.21,INR,SAP_ECC,2017-01-22,MAT_07203,abbreviation_variation
IOCL,IOC-PIP-00401,CS / PIPE 25MM SCH 160 IS 1239,Application: industrial service. Material: CS. Size: 25 mm. Standard: IS 1239. Manufacturer: Welspun. Schedule: 160.,PIP-20,Piping Materials,MTR,Welspun,,7671.84,INR,CUSTOM_ERP,2016-06-20,MAT_00401,mixed_format
NTPC,NTP-GAS-700453,"PRESSURE GAUGE SS316 1"" IEC 60770",Application: industrial service. Material: SS304/Graphite. Size: 50 mm. Pressure class: 300. Standard: ASME B16.20. Manufacturer: James Walker.,GSK-50,Sealing & Gasket Materials,EA,James Walker,Dadri,14847.27,INR,SAP_S4,2022-09-16,MAT_00246,standard_included
CPCL,CPC-PIP-702433,ASTM A312 TP304 SEAMLESS PIPE 100NB SCH 10S,Application: industrial service. Material: ASTM A312 TP304. Size: 100 mm. Standard: IS 1239. Manufacturer: Welspun.,PIP-20,Piping Materials,M,,Manali,5474.1,INR,SAP_S4,2023-07-29,MAT_01524,missing_spec
NTPC,NTP-VAL-00444,GATE VLV SS316 15NB CL600 API 6D,Application: industrial service. Material: SS316. Size: 15 mm. Pressure class: 600. Standard: API 6D.,VLV-10,Flow Control Valves,NOS,L&T Valves,,63122.41,INR,SAP_MM,2023-10-12,MAT_00444,abbreviated
NTPC,NTPPUM00589,100MM IS 5120 MULTISTAGE PUMP CAST IRON/SS,Application: industrial service. Material: Cast Iron/SS. Size: 100 mm. Standard: IS 5120. Power Kw: 37.,PMP-60,Pumps & Pump Spares,NOS,Flowserve,Korba,730346.61,INR,SAP_S4,2023-11-14,MAT_00589,reordered
CPCL,CPC-INS-708841,PRESSURE TRANSMITTER SS316 NOMINAL BORE 50 IEC 61508,Application: industrial service. Material: SS316. Size: 50 mm. Standard: IEC 61508. Manufacturer: Emerson.,INS-120,Instrumentation,PCS,Emerson,Nagapattinam,,,CUSTOM_ERP,2021-06-12,MAT_07932,verbose
IOCL,IOC-PUM-705116,SLURRY PUMP SS316 DN125 API 610 MFR GRUNDFOS,,PMP-60,Pumps & Pump Spares,NOS,Grundfos,,979536.41,INR,CUSTOM_ERP,2019-10-27,MAT_04207,vendor_included
ONGC,OGC-VAL-00049,"GATE VALVE SS304 4"" CL 150 ASME B16.34",Application: industrial service. Material: SS304. Size: 100 mm. Pressure class: 150. Standard: ASME B16.34. Manufacturer: KSB.,VLV-10,Flow Control Valves,NOS,KSB,Hazira,35635.61,INR,SAP_ECC,2017-01-05,MAT_00049,unit_variation
ONGC,OGCVAL00313,GLOBE VLV CS 80NB CL300 BS 5351,Application: industrial service. Material: CS. Size: 80 mm. Pressure class: 300. Standard: BS 5351. Manufacturer: Forbes Marshall.,VLV-10,Flow Control Valves,NOS,Forbes Marshall,Uran,73047.48,INR,SAP_MM,2024-01-16,MAT_00313,abbreviated
NTPC,NTP-FAS-707555,STUD BOLT SS316 M30 X 100MM IS 1364,Application: industrial service. Material: SS316. Size: 30 mm. Standard: IS 1364. ,FST-90,Fasteners,PCS,Sundram Fasteners,Korba,507.69,INR,SAP_ECC,2025-07-09,MAT_06646,verbose
ONGC,OGC-GAS-709779,GRAPHITE GASKET SS304/GRAPHITE DN40 CL300 ASME B16.20 MFR JAMES WALKER,Application: industrial service. Material: SS304/Graphite. Size: 40 mm. Pressure class: 300. Standard: ASME B16.20. ,GSK-50,Sealing & Gasket Materials,NOS,James Walker,Ahmedabad,4771.53,INR,SAP_S4,2016-09-15,MAT_08870,vendor_included
CPCL,CPC-FAS-707775,M16 X 200MM 10.9 HEAVY HEX BOLT IS 1363,,FST-90,Fasteners,EA,,Chennai Refinery,815.39,INR,CUSTOM_ERP,2024-03-23,MAT_06866,reordered
NTPC,NTP-ALT-003505,SLIP ON FLANGE SS304,Application: industrial service. Material: SS304. Size: 50 mm. Pressure class: 150. Standard: ASME B16.5. Manufacturer: Guru Gautam Steels.,FLG-30,Pipe Flanges & Fittings,EA,Guru Gautam Steels,Vijayawada,22691.32,INR,LEGACY_ERP,2020-12-07,MAT_00170,partial_description
CPCL,CPC-CAB-710096,INSTRUMENTATION CABLE 4C 2.5 SQMM COPPER IEC 60502,Application: industrial service. Material: Copper. Size: 2.5 mm. Standard: IEC 60502. ,CBL-80,Electrical Cables,M,Polycab,Manali,556.98,INR,CUSTOM_ERP,2020-08-27,MAT_09187,abbreviated
SAIL,STLVAL00279,GLOBE VLV SS316 200MM CL 300 API 6D,Application: industrial service. Material: SS316. Size: 200 mm. Pressure class: 300. Standard: API 6D. Manufacturer: Audco India.,VLV-10,Flow Control Valves,NOS,Audco India,Durgapur,162323.77,INR,SAP_S4,2022-12-24,MAT_00279,abbreviation_variation
NTPC,NTP-PUM-706371,VERTICAL PUMP CAST STEEL DN100 API 674,Application: industrial service. Material: Cast Steel. Size: 100 mm. Standard: API 674. Manufacturer: Grundfos.,PMP-60,Pumps & Pump Spares,EA,Grundfos,Dadri,390716.21,INR,SAP_ECC,2021-03-23,MAT_05462,typo_injected
SAIL,STL-ALT-002778,GATE VALVE SS304 25MM CLASS 600 BS 5351,Application: industrial service. Material: SS304. Size: 25 mm. Pressure class: 600. Standard: BS 5351.,VLV-10,Flow Control Valves,NOS,KSB,Bokaro,105637.94,INR,SAP_MM,2017-03-11,MAT_00075,partial_description
IOCL,IOC-MOT-709705,TEFC MOTOR ALUMINIUM WOUND 2900RPM IS 12615 FRAME 132 160KW,,MTR-70,Electrical Motors,SET,,Barauni,101095.19,INR,SAP_MM,2019-06-04,MAT_08796,reordered
NTPC,NTP-INS-707082,PRESSURE  GAUGE  SS304  DN50  IEC  61508,Application: industrial service. Material: SS304. Size: 50 mm. Standard: IEC 61508. Manufacturer: Honeywell.,INS-120,Instrumentation,NOS,Honeywell,Korba,90562.69,INR,SAP_S4,2025-07-12,MAT_06173,noisy_erp
CPCL,CPC-FAS-00211,HEX HEAD BOLT SS304 M30 X 125MM IS 1363,Application: industrial service. Material: SS304. Size: 30 mm. Standard: IS 1363. Length Mm: 125.,FST-90,Fasteners,NOS,Precision Fasteners,Nagapattinam,412.18,INR,SAP_S4,2022-02-19,MAT_00211,abbreviation_variation
NTPC,NTP-ALT-005115,SS316 PIPE 25NB SCH160 ASTM A312,Application: industrial service. Material: SS316. Size: 25 mm. Standard: ASTM A312. Manufacturer: APL Apollo. Schedule: 160.,PIP-20,Piping Materials,M,APL Apollo,Vijayawada,7411.9,INR,CUSTOM_ERP,2026-02-16,MAT_00169,unit_variation
ONGC,OGCGAS00223,"GRAPHITE GASKET GRAPHITE/PTFE 8"" CL 600 ASME B16.20",Application: industrial service. Material: Graphite/PTFE. Size: 200 mm. Pressure class: 600. Standard: ASME B16.20. Manufacturer: John Crane.,GSK-50,Sealing & Gasket Materials,EA,John Crane,Hazira,376.84,INR,SAP_S4,2020-03-25,MAT_00223,unit_variation
ONGC,OGC-ALT-003175,GRAPHITE  GASKET  GRAPHITE/PTFE ITEM,,GSK-50,Sealing & Gasket Materials,PCS,,Uran,4453.88,INR,SAP_MM,2025-08-01,MAT_00496,noisy_erp
IOCL,IOC-VAL-00075,GATE VALVE SS304 DN25 CLASS 600 BS 5351,Application: industrial service. Material: SS304. Size: 25 mm. Pressure class: 600. Standard: BS 5351. Manufacturer: Forbes Marshall.,VLV-10,Flow Control Valves,NOS,Forbes Marshall,Paradip,,,SAP_MM,2023-04-04,MAT_00075,verbose
ONGC,OGC-GAS-708988,"SPIRAL WOUND GASKET CAF 4"" CL900 ASME B16.20",Application: industrial service. Material: CAF. Size: 100 mm. Pressure class: 900. Standard: ASME B16.20. Manufacturer: James Walker.,GSK-50,Sealing & Gasket Materials,EA,James Walker,Ahmedabad,,,SAP_MM,2023-03-07,MAT_08079,unit_variation
SAIL,STL-BEA-703159,6200  CYLINDRICAL  ROLLER  BEARING  BORE  70MM  ISO  15 -,Application: industrial service. Material: Bearing Steel. Size: 70 mm. Standard: ISO 15. Manufacturer: NSK.,BRG-40,Rotating Equipment Bearings,PCS,,Bhilai,8589.62,INR,LEGACY_ERP,2024-04-02,MAT_02250,noisy_erp
SAIL,STL-PIP-00210,CS PIPE 80MM SCH 80 ASTM A106,Application: industrial service. Material: CS. Size: 80 mm. Standard: ASTM A106. Schedule: 80.,PIP-20,Piping Materials,MTR,Jindal SAW,Rourkela,5777.26,INR,SAP_ECC,2017-05-17,MAT_00210,typo_injected
CPCL,CPC-ALT-002668,"BUTTERFLY  VLV  DI  0.5""  CL  300  API  6D",Application: industrial service. Material: DI. Size: 15 mm. Pressure class: 300. Standard: API 6D. Manufacturer: Audco India.,VLV-10,Flow Control Valves,PCS,Audco India,Nagapattinam,133237.58,INR,LEGACY_ERP,2026-03-14,MAT_00481,abbreviated
ONGC,OGC-FAS-703187,HEX NUT 8.8 M20 X 50MM ASTM A193,Application: industrial service. Material: 8.8. Size: 20 mm. Standard: ASTM A193. ,FST-90,Fasteners,NOS,Sundram Fasteners,Hazira,,,SAP_MM,2024-03-14,MAT_02278,abbreviation_variation
IOCL,IOC-VAL-708281,BALL VALVE / DI DN200 CL150 API 6D,Application: industrial service. Material: DI. Size: 200 mm. Pressure class: 150. Standard: API 6D. Manufacturer: L&T Valves.,VLV-10,Flow Control Valves,EA,L&T Valves,Gujarat,62928.41,INR,SAP_ECC,2023-10-23,MAT_07372,mixed_format
CPCL,CPC-FLA-700423,BALL VLV SS316 15MM CL 600 API 6D,Application: industrial service. Material: SS316. Size: 250 mm. Pressure class: 300. Standard: ASME B16.5. Manufacturer: Jindal.,FLG-30,Pipe Flanges & Fittings,EA,,Chennai Refinery,,,LEGACY_ERP,2020-06-28,MAT_00193,abbreviated
ONGC,OGC-INS-702402,PRESSURE GAUGE SS316 DN75 IEC 61508,Application: industrial service. Material: SS316. Size: 75 mm. Standard: IEC 61508. Manufacturer: Honeywell.,INS-120,Instrumentation,PCS,Honeywell,,22132.59,INR,SAP_ECC,2023-01-09,MAT_01493,abbreviated
IOCL,IOC-CAB-706121,INSTRUMENTATION  CABLE  4C  95  SQMM  ALUMINIUM  IEC  60502,Application: industrial service. Material: Aluminium. Size: 95 mm. Standard: IEC 60502. Manufacturer: Havells.,CBL-80,Electrical Cables,M,Havells,Barauni,270.75,INR,CUSTOM_ERP,2016-12-19,MAT_05212,noisy_erp
